Area,B,C,D,E,F,G,H,I,J
6706,3,6,3,1,1,2,4,2,5
6707,3,6,3,1,1,2,4,3,5
6708,3,6,3,1,1,3,1,1,5
6709,3,6,3,1,1,3,1,2,5
6710,3,6,3,1,1,3,1,3,5
6711,3,6,3,1,1,3,2,1,5
6712,3,6,3,1,1,3,2,2,5
6713,3,6,3,1,1,3,2,3,5
6714,3,6,3,1,1,3,3,1,5
6715,3,6,3,1,1,3,3,2,5
6716,3,6,3,1,1,3,3,3,5
6717,3,6,3,1,1,3,4,1,5
6718,3,6,3,1,1,3,4,2,5
6719,3,6,3,1,1,3,4,3,5
6720,3,6,3,1,1,4,1,1,1
6721,3,6,3,1,1,4,1,2,1
6722,3,6,3,1,1,4,1,3,1
6723,3,6,3,1,1,4,2,1,1
6724,3,6,3,1,1,4,2,2,1
6725,3,6,3,1,1,4,2,3,1
6726,3,6,3,1,1,4,3,1,1
6727,3,6,3,1,1,4,3,2,1
6728,3,6,3,1,1,4,3,3,1
6729,3,6,3,1,1,4,4,1,1
6730,3,6,3,1,1,4,4,2,1
6731,3,6,3,1,1,4,4,3,1
6732,3,6,3,1,2,2,1,1,1
6733,3,6,3,1,2,2,2,1,1
6734,3,6,3,1,2,2,3,1,1
6735,3,6,3,1,2,2,4,1,1
6736,3,6,3,1,2,4,1,1,1
6737,3,6,3,1,2,4,1,2,1
6738,3,6,3,1,2,4,1,3,1
6739,3,6,3,1,2,4,2,1,1
6740,3,6,3,1,2,4,2,2,1
6741,3,6,3,1,2,4,2,3,1
6742,3,6,3,1,2,4,3,1,1
6743,3,6,3,1,2,4,3,2,1
6744,3,6,3,1,2,4,3,3,1
6745,3,6,3,1,2,4,4,1,1
6746,3,6,3,1,2,4,4,2,1
6747,3,6,3,1,2,4,4,3,1
6748,3,6,3,1,3,1,1,1,1
6749,3,6,3,1,3,1,1,2,1
6750,3,6,3,1,3,1,1,3,1
6751,3,6,3,1,3,1,2,1,1
6752,3,6,3,1,3,1,2,2,1
6753,3,6,3,1,3,1,2,3,1
6754,3,6,3,1,3,1,3,1,1
6755,3,6,3,1,3,1,3,2,1
6756,3,6,3,1,3,1,3,3,1
6757,3,6,3,1,3,1,4,1,1
6758,3,6,3,1,3,1,4,2,1
6759,3,6,3,1,3,1,4,3,1
6760,3,6,3,1,3,2,1,1,1
6761,3,6,3,1,3,2,1,2,1
6762,3,6,3,1,3,2,1,3,1
6763,3,6,3,1,3,2,2,1,1
6764,3,6,3,1,3,2,2,2,1
6765,3,6,3,1,3,2,2,3,1
6766,3,6,3,1,3,2,3,1,1
6767,3,6,3,1,3,2,3,2,1
6768,3,6,3,1,3,2,3,3,1
6769,3,6,3,1,3,2,4,1,1
6770,3,6,3,1,3,2,4,2,1
6771,3,6,3,1,3,2,4,3,1
6772,3,6,3,1,3,3,1,1,1
6773,3,6,3,1,3,3,1,2,1
6774,3,6,3,1,3,3,1,3,1
6775,3,6,3,1,3,3,2,1,1
6776,3,6,3,1,3,3,2,2,1
6777,3,6,3,1,3,3,2,3,1
6778,3,6,3,1,3,3,3,1,1
6779,3,6,3,1,3,3,3,2,1
6780,3,6,3,1,3,3,3,3,1
6781,3,6,3,1,3,3,4,1,1
6782,3,6,3,1,3,3,4,2,1
6783,3,6,3,1,3,3,4,3,1
6784,3,6,3,1,3,4,1,1,1
6785,3,6,3,1,3,4,1,2,1
6786,3,6,3,1,3,4,1,3,1
6787,3,6,3,1,3,4,2,1,1
6788,3,6,3,1,3,4,2,2,1
6789,3,6,3,1,3,4,2,3,1
6790,3,6,3,1,3,4,3,1,1
6791,3,6,3,1,3,4,3,2,1
6792,3,6,3,1,3,4,3,3,1
6793,3,6,3,1,3,4,4,1,1
6794,3,6,3,1,3,4,4,2,1
6795,3,6,3,1,3,4,4,3,1
6796,3,6,3,2,1,1,1,1,5
6797,3,6,3,2,1,1,1,2,5
6798,3,6,3,2,1,1,1,3,5
6799,3,6,3,2,1,1,2,1,5
6800,3,6,3,2,1,1,2,2,5
6801,3,6,3,2,1,1,2,3,5
6802,3,6,3,2,1,1,3,1,5
6803,3,6,3,2,1,1,3,2,5
6804,3,6,3,2,1,1,3,3,5
6805,3,6,3,2,1,1,4,1,5
6806,3,6,3,2,1,1,4,2,5
6807,3,6,3,2,1,1,4,3,5
6808,3,6,3,2,1,2,1,1,5
6809,3,6,3,2,1,2,1,2,5
6810,3,6,3,2,1,2,1,3,5
6811,3,6,3,2,1,2,2,1,5
6812,3,6,3,2,1,2,2,2,5
6813,3,6,3,2,1,2,2,3,5
6814,3,6,3,2,1,2,3,1,5
6815,3,6,3,2,1,2,3,2,5
6816,3,6,3,2,1,2,3,3,5
6817,3,6,3,2,1,2,4,1,5
6818,3,6,3,2,1,2,4,2,5
6819,3,6,3,2,1,2,4,3,5
6820,3,6,3,2,1,3,1,1,5
6821,3,6,3,2,1,3,1,2,5
6822,3,6,3,2,1,3,1,3,5
6823,3,6,3,2,1,3,2,1,5
6824,3,6,3,2,1,3,2,2,5
6825,3,6,3,2,1,3,2,3,5
6826,3,6,3,2,1,3,3,1,5
6827,3,6,3,2,1,3,3,2,5
6828,3,6,3,2,1,3,3,3,5
6829,3,6,3,2,1,3,4,1,5
6830,3,6,3,2,1,3,4,2,5
6831,3,6,3,2,1,3,4,3,5
6832,3,6,3,2,1,4,1,1,1
6833,3,6,3,2,1,4,1,2,1
6834,3,6,3,2,1,4,1,3,1
6835,3,6,3,2,1,4,2,1,1
6836,3,6,3,2,1,4,2,2,1
6837,3,6,3,2,1,4,2,3,1
6838,3,6,3,2,1,4,3,1,1
6839,3,6,3,2,1,4,3,2,1
6840,3,6,3,2,1,4,3,3,1
6841,3,6,3,2,1,4,4,1,1
6842,3,6,3,2,1,4,4,2,1
6843,3,6,3,2,1,4,4,3,1
6844,3,6,3,2,2,2,1,1,1
6845,3,6,3,2,2,2,2,1,1
6846,3,6,3,2,2,2,3,1,1
6847,3,6,3,2,2,2,4,1,1
6848,3,6,3,2,2,4,1,1,1
6849,3,6,3,2,2,4,1,2,1
6850,3,6,3,2,2,4,1,3,1
6851,3,6,3,2,2,4,2,1,1
6852,3,6,3,2,2,4,2,2,1
6853,3,6,3,2,2,4,2,3,1
6854,3,6,3,2,2,4,3,1,1
6855,3,6,3,2,2,4,3,2,1
6856,3,6,3,2,2,4,3,3,1
6857,3,6,3,2,2,4,4,1,1
6858,3,6,3,2,2,4,4,2,1
6859,3,6,3,2,2,4,4,3,1
6860,3,6,3,2,3,1,1,1,1
6861,3,6,3,2,3,1,1,2,1
6862,3,6,3,2,3,1,1,3,1
6863,3,6,3,2,3,1,2,1,1
6864,3,6,3,2,3,1,2,2,1
6865,3,6,3,2,3,1,2,3,1
6866,3,6,3,2,3,1,3,1,1
6867,3,6,3,2,3,1,3,2,1
6868,3,6,3,2,3,1,3,3,1
6869,3,6,3,2,3,1,4,1,1
6870,3,6,3,2,3,1,4,2,1
6871,3,6,3,2,3,1,4,3,1
6872,3,6,3,2,3,2,1,1,1
6873,3,6,3,2,3,2,1,2,1
6874,3,6,3,2,3,2,1,3,1
6875,3,6,3,2,3,2,2,1,1
6876,3,6,3,2,3,2,2,2,1
6877,3,6,3,2,3,2,2,3,1
6878,3,6,3,2,3,2,3,1,1
6879,3,6,3,2,3,2,3,2,1
6880,3,6,3,2,3,2,3,3,1
6881,3,6,3,2,3,2,4,1,1
6882,3,6,3,2,3,2,4,2,1
6883,3,6,3,2,3,2,4,3,1
6884,3,6,3,2,3,3,1,1,1
6885,3,6,3,2,3,3,1,2,1
6886,3,6,3,2,3,3,1,3,1
6887,3,6,3,2,3,3,2,1,1
6888,3,6,3,2,3,3,2,2,1
6889,3,6,3,2,3,3,2,3,1
6890,3,6,3,2,3,3,3,1,1
6891,3,6,3,2,3,3,3,2,1
6892,3,6,3,2,3,3,3,3,1
6893,3,6,3,2,3,3,4,1,1
6894,3,6,3,2,3,3,4,2,1
6895,3,6,3,2,3,3,4,3,1
6896,3,6,3,2,3,4,1,1,1
6897,3,6,3,2,3,4,1,2,1
6898,3,6,3,2,3,4,1,3,1
6899,3,6,3,2,3,4,2,1,1
6900,3,6,3,2,3,4,2,2,1
6901,3,6,3,2,3,4,2,3,1
6902,3,6,3,2,3,4,3,1,1
6903,3,6,3,2,3,4,3,2,1
6904,3,6,3,2,3,4,3,3,1
6905,3,6,3,2,3,4,4,1,1
6906,3,6,3,2,3,4,4,2,1
6907,3,6,3,2,3,4,4,3,1
6908,3,6,3,3,1,1,1,1,5
6909,3,6,3,3,1,1,1,2,5
6910,3,6,3,3,1,1,1,3,5
6911,3,6,3,3,1,1,2,1,5
6912,3,6,3,3,1,1,2,2,5
6913,3,6,3,3,1,1,2,3,5
6914,3,6,3,3,1,1,3,1,5
6915,3,6,3,3,1,1,3,2,5
6916,3,6,3,3,1,1,3,3,5
6917,3,6,3,3,1,1,4,1,5
6918,3,6,3,3,1,1,4,2,5
6919,3,6,3,3,1,1,4,3,5
6920,3,6,3,3,1,2,1,1,5
6921,3,6,3,3,1,2,1,2,5
6922,3,6,3,3,1,2,1,3,5
6923,3,6,3,3,1,2,2,1,5
6924,3,6,3,3,1,2,2,2,5
6925,3,6,3,3,1,2,2,3,5
6926,3,6,3,3,1,2,3,1,5
6927,3,6,3,3,1,2,3,2,5
6928,3,6,3,3,1,2,3,3,5
6929,3,6,3,3,1,2,4,1,5
6930,3,6,3,3,1,2,4,2,5
6931,3,6,3,3,1,2,4,3,5
6932,3,6,3,3,1,3,1,1,5
6933,3,6,3,3,1,3,1,2,5
6934,3,6,3,3,1,3,1,3,5
6935,3,6,3,3,1,3,2,1,5
6936,3,6,3,3,1,3,2,2,5
6937,3,6,3,3,1,3,2,3,5
6938,3,6,3,3,1,3,3,1,5
6939,3,6,3,3,1,3,3,2,5
6940,3,6,3,3,1,3,3,3,5
6941,3,6,3,3,1,3,4,1,5
6942,3,6,3,3,1,3,4,2,5
6943,3,6,3,3,1,3,4,3,5
6944,3,6,3,3,1,4,1,1,1
6945,3,6,3,3,1,4,1,2,1
6946,3,6,3,3,1,4,1,3,1
6947,3,6,3,3,1,4,2,1,1
6948,3,6,3,3,1,4,2,2,1
6949,3,6,3,3,1,4,2,3,1
6950,3,6,3,3,1,4,3,1,1
6951,3,6,3,3,1,4,3,2,1
6952,3,6,3,3,1,4,3,3,1
6953,3,6,3,3,1,4,4,1,1
6954,3,6,3,3,1,4,4,2,1
6955,3,6,3,3,1,4,4,3,1
6956,3,6,3,3,2,2,1,1,1
6957,3,6,3,3,2,2,2,1,1
6958,3,6,3,3,2,2,3,1,1
6959,3,6,3,3,2,2,4,1,1
6960,3,6,3,3,2,4,1,1,1
6961,3,6,3,3,2,4,1,2,1
6962,3,6,3,3,2,4,1,3,1
6963,3,6,3,3,2,4,2,1,1
6964,3,6,3,3,2,4,2,2,1
6965,3,6,3,3,2,4,2,3,1
6966,3,6,3,3,2,4,3,1,1
6967,3,6,3,3,2,4,3,2,1
6968,3,6,3,3,2,4,3,3,1
6969,3,6,3,3,2,4,4,1,1
6970,3,6,3,3,2,4,4,2,1
6971,3,6,3,3,2,4,4,3,1
6972,3,6,3,3,3,1,1,1,1
6973,3,6,3,3,3,1,1,2,1
6974,3,6,3,3,3,1,1,3,1
6975,3,6,3,3,3,1,2,1,1
6976,3,6,3,3,3,1,2,2,1
6977,3,6,3,3,3,1,2,3,1
6978,3,6,3,3,3,1,3,1,1
6979,3,6,3,3,3,1,3,2,1
6980,3,6,3,3,3,1,3,3,1
6981,3,6,3,3,3,1,4,1,1
6982,3,6,3,3,3,1,4,2,1
6983,3,6,3,3,3,1,4,3,1
6984,3,6,3,3,3,2,1,1,1
6985,3,6,3,3,3,2,1,2,1
6986,3,6,3,3,3,2,1,3,1
6987,3,6,3,3,3,2,2,1,1
6988,3,6,3,3,3,2,2,2,1
6989,3,6,3,3,3,2,2,3,1
6990,3,6,3,3,3,2,3,1,1
6991,3,6,3,3,3,2,3,2,1
6992,3,6,3,3,3,2,3,3,1
6993,3,6,3,3,3,2,4,1,1
6994,3,6,3,3,3,2,4,2,1
6995,3,6,3,3,3,2,4,3,1
6996,3,6,3,3,3,3,1,1,1
6997,3,6,3,3,3,3,1,2,1
6998,3,6,3,3,3,3,1,3,1
6999,3,6,3,3,3,3,2,1,1
7000,3,6,3,3,3,3,2,2,1
7001,3,6,3,3,3,3,2,3,1
7002,3,6,3,3,3,3,3,1,1
7003,3,6,3,3,3,3,3,2,1
7004,3,6,3,3,3,3,3,3,1
7005,3,6,3,3,3,3,4,1,1
7006,3,6,3,3,3,3,4,2,1
7007,3,6,3,3,3,3,4,3,1
7008,3,6,3,3,3,4,1,1,1
7009,3,6,3,3,3,4,1,2,1
7010,3,6,3,3,3,4,1,3,1
7011,3,6,3,3,3,4,2,1,1
7012,3,6,3,3,3,4,2,2,1
7013,3,6,3,3,3,4,2,3,1
7014,3,6,3,3,3,4,3,1,1
7015,3,6,3,3,3,4,3,2,1
7016,3,6,3,3,3,4,3,3,1
7017,3,6,3,3,3,4,4,1,1
7018,3,6,3,3,3,4,4,2,1
7019,3,6,3,3,3,4,4,3,1
7020,4,1,1,1,1,1,1,1,5
7021,4,1,1,1,1,1,1,2,5
7022,4,1,1,1,1,1,1,3,5
7023,4,1,1,1,1,1,2,1,5
7024,4,1,1,1,1,1,2,2,5
7025,4,1,1,1,1,1,2,3,5
7026,4,1,1,1,1,1,3,1,5
7027,4,1,1,1,1,1,3,2,5
7028,4,1,1,1,1,1,3,3,5
7029,4,1,1,1,1,1,4,1,5
7030,4,1,1,1,1,1,4,2,5
7031,4,1,1,1,1,1,4,3,5
7032,4,1,1,1,1,2,1,1,5
7033,4,1,1,1,1,2,1,2,5
7034,4,1,1,1,1,2,1,3,5
7035,4,1,1,1,1,2,2,1,5
7036,4,1,1,1,1,2,2,2,5
7037,4,1,1,1,1,2,2,3,5
7038,4,1,1,1,1,2,3,1,5
7039,4,1,1,1,1,2,3,2,5
7040,4,1,1,1,1,2,3,3,5
7041,4,1,1,1,1,2,4,1,5
7042,4,1,1,1,1,2,4,2,5
7043,4,1,1,1,1,2,4,3,5
7044,4,1,1,1,1,3,1,1,5
7045,4,1,1,1,1,3,1,2,5
7046,4,1,1,1,1,3,1,3,5
7047,4,1,1,1,1,3,2,1,5
7048,4,1,1,1,1,3,2,2,5
7049,4,1,1,1,1,3,2,3,5
7050,4,1,1,1,1,3,3,1,5
7051,4,1,1,1,1,3,3,2,5
7052,4,1,1,1,1,3,3,3,5
7053,4,1,1,1,1,3,4,1,5
7054,4,1,1,1,1,3,4,2,5
7055,4,1,1,1,1,3,4,3,5
7056,4,1,1,1,2,2,1,1,1
7057,4,1,1,1,2,2,2,1,1
7058,4,1,1,1,2,2,3,1,1
7059,4,1,1,1,2,2,4,1,1
7060,4,1,1,1,3,2,1,1,1
7061,4,1,1,1,3,2,2,1,1
7062,4,1,1,1,3,2,3,1,1
7063,4,1,1,1,3,2,4,1,1
7064,4,1,1,2,1,1,1,1,5
7065,4,1,1,2,1,1,1,2,5
7066,4,1,1,2,1,1,1,3,5
7067,4,1,1,2,1,1,2,1,5
7068,4,1,1,2,1,1,2,2,5
7069,4,1,1,2,1,1,2,3,5
7070,4,1,1,2,1,1,3,1,5
7071,4,1,1,2,1,1,3,2,5
7072,4,1,1,2,1,1,3,3,5
7073,4,1,1,2,1,1,4,1,5
7074,4,1,1,2,1,1,4,2,5
7075,4,1,1,2,1,1,4,3,5
7076,4,1,1,2,1,2,1,1,5
7077,4,1,1,2,1,2,1,2,5
7078,4,1,1,2,1,2,1,3,5
7079,4,1,1,2,1,2,2,1,5
7080,4,1,1,2,1,2,2,2,5
7081,4,1,1,2,1,2,2,3,5
7082,4,1,1,2,1,2,3,1,5
7083,4,1,1,2,1,2,3,2,5
7084,4,1,1,2,1,2,3,3,5
7085,4,1,1,2,1,2,4,1,5
7086,4,1,1,2,1,2,4,2,5
7087,4,1,1,2,1,2,4,3,5
7088,4,1,1,2,1,3,1,1,5
7089,4,1,1,2,1,3,1,2,5
7090,4,1,1,2,1,3,1,3,5
7091,4,1,1,2,1,3,2,1,5
7092,4,1,1,2,1,3,2,2,5
7093,4,1,1,2,1,3,2,3,5
7094,4,1,1,2,1,3,3,1,5
7095,4,1,1,2,1,3,3,2,5
7096,4,1,1,2,1,3,3,3,5
7097,4,1,1,2,1,3,4,1,5
7098,4,1,1,2,1,3,4,2,5
7099,4,1,1,2,1,3,4,3,5
7100,4,1,1,2,2,2,1,1,1
7101,4,1,1,2,2,2,2,1,1
7102,4,1,1,2,2,2,3,1,1
7103,4,1,1,2,2,2,4,1,1
7104,4,1,1,2,3,2,1,1,1
7105,4,1,1,2,3,2,2,1,1
7106,4,1,1,2,3,2,3,1,1
7107,4,1,1,2,3,2,4,1,1
7108,4,1,1,3,1,1,1,1,5
7109,4,1,1,3,1,1,1,2,5
7110,4,1,1,3,1,1,1,3,5
7111,4,1,1,3,1,1,2,1,5
7112,4,1,1,3,1,1,2,2,5
7113,4,1,1,3,1,1,2,3,5
7114,4,1,1,3,1,1,3,1,5
7115,4,1,1,3,1,1,3,2,5
7116,4,1,1,3,1,1,3,3,5
7117,4,1,1,3,1,1,4,1,5
7118,4,1,1,3,1,1,4,2,5
7119,4,1,1,3,1,1,4,3,5
7120,4,1,1,3,1,2,1,1,5
7121,4,1,1,3,1,2,1,2,5
7122,4,1,1,3,1,2,1,3,5
7123,4,1,1,3,1,2,2,1,5
7124,4,1,1,3,1,2,2,2,5
7125,4,1,1,3,1,2,2,3,5
7126,4,1,1,3,1,2,3,1,5
7127,4,1,1,3,1,2,3,2,5
7128,4,1,1,3,1,2,3,3,5
7129,4,1,1,3,1,2,4,1,5
7130,4,1,1,3,1,2,4,2,5
7131,4,1,1,3,1,2,4,3,5
7132,4,1,1,3,1,3,1,1,5
7133,4,1,1,3,1,3,1,2,5
7134,4,1,1,3,1,3,1,3,5
7135,4,1,1,3,1,3,2,1,5
7136,4,1,1,3,1,3,2,2,5
7137,4,1,1,3,1,3,2,3,5
7138,4,1,1,3,1,3,3,1,5
7139,4,1,1,3,1,3,3,2,5
7140,4,1,1,3,1,3,3,3,5
7141,4,1,1,3,1,3,4,1,5
7142,4,1,1,3,1,3,4,2,5
7143,4,1,1,3,1,3,4,3,5
7144,4,1,1,3,2,2,1,1,1
7145,4,1,1,3,2,2,2,1,1
7146,4,1,1,3,2,2,3,1,1
7147,4,1,1,3,2,2,4,1,1
7148,4,1,1,3,3,2,1,1,1
7149,4,1,1,3,3,2,2,1,1
7150,4,1,1,3,3,2,3,1,1
7151,4,1,1,3,3,2,4,1,1
7152,4,1,2,1,1,1,1,1,5
7153,4,1,2,1,1,1,1,2,5
7154,4,1,2,1,1,1,1,3,5
7155,4,1,2,1,1,1,2,1,5
7156,4,1,2,1,1,1,2,2,5
7157,4,1,2,1,1,1,2,3,5
7158,4,1,2,1,1,1,3,1,5
7159,4,1,2,1,1,1,3,2,5
7160,4,1,2,1,1,1,3,3,5
7161,4,1,2,1,1,1,4,1,5
7162,4,1,2,1,1,1,4,2,5
7163,4,1,2,1,1,1,4,3,5
7164,4,1,2,1,1,2,1,1,5
7165,4,1,2,1,1,2,1,2,5
7166,4,1,2,1,1,2,1,3,5
7167,4,1,2,1,1,2,2,1,5
7168,4,1,2,1,1,2,2,2,5
7169,4,1,2,1,1,2,2,3,5
7170,4,1,2,1,1,2,3,1,5
7171,4,1,2,1,1,2,3,2,5
7172,4,1,2,1,1,2,3,3,5
7173,4,1,2,1,1,2,4,1,5
7174,4,1,2,1,1,2,4,2,5
7175,4,1,2,1,1,2,4,3,5
7176,4,1,2,1,1,3,1,1,5
7177,4,1,2,1,1,3,1,2,5
7178,4,1,2,1,1,3,1,3,5
7179,4,1,2,1,1,3,2,1,5
7180,4,1,2,1,1,3,2,2,5
7181,4,1,2,1,1,3,2,3,5
7182,4,1,2,1,1,3,3,1,5
7183,4,1,2,1,1,3,3,2,5
7184,4,1,2,1,1,3,3,3,5
7185,4,1,2,1,1,3,4,1,5
7186,4,1,2,1,1,3,4,2,5
7187,4,1,2,1,1,3,4,3,5
7188,4,1,2,1,2,2,1,1,1
7189,4,1,2,1,2,2,2,1,1
7190,4,1,2,1,2,2,3,1,1
7191,4,1,2,1,2,2,4,1,1
7192,4,1,2,1,3,2,1,1,1
7193,4,1,2,1,3,2,2,1,1
7194,4,1,2,1,3,2,3,1,1
7195,4,1,2,1,3,2,4,1,1
7196,4,1,2,2,1,1,1,1,5
7197,4,1,2,2,1,1,1,2,5
7198,4,1,2,2,1,1,1,3,5
7199,4,1,2,2,1,1,2,1,5
7200,4,1,2,2,1,1,2,2,5
7201,4,1,2,2,1,1,2,3,5
7202,4,1,2,2,1,1,3,1,5
7203,4,1,2,2,1,1,3,2,5
7204,4,1,2,2,1,1,3,3,5
7205,4,1,2,2,1,1,4,1,5
7206,4,1,2,2,1,1,4,2,5
7207,4,1,2,2,1,1,4,3,5
7208,4,1,2,2,1,2,1,1,5
7209,4,1,2,2,1,2,1,2,5
7210,4,1,2,2,1,2,1,3,5
7211,4,1,2,2,1,2,2,1,5
7212,4,1,2,2,1,2,2,2,5
7213,4,1,2,2,1,2,2,3,5
7214,4,1,2,2,1,2,3,1,5
7215,4,1,2,2,1,2,3,2,5
7216,4,1,2,2,1,2,3,3,5
7217,4,1,2,2,1,2,4,1,5
7218,4,1,2,2,1,2,4,2,5
7219,4,1,2,2,1,2,4,3,5
7220,4,1,2,2,1,3,1,1,5
7221,4,1,2,2,1,3,1,2,5
7222,4,1,2,2,1,3,1,3,5
7223,4,1,2,2,1,3,2,1,5
7224,4,1,2,2,1,3,2,2,5
7225,4,1,2,2,1,3,2,3,5
7226,4,1,2,2,1,3,3,1,5
7227,4,1,2,2,1,3,3,2,5
7228,4,1,2,2,1,3,3,3,5
7229,4,1,2,2,1,3,4,1,5
7230,4,1,2,2,1,3,4,2,5
7231,4,1,2,2,1,3,4,3,5
7232,4,1,2,2,2,2,1,1,1
7233,4,1,2,2,2,2,2,1,1
7234,4,1,2,2,2,2,3,1,1
7235,4,1,2,2,2,2,4,1,1
7236,4,1,2,2,3,2,1,1,1
7237,4,1,2,2,3,2,2,1,1
7238,4,1,2,2,3,2,3,1,1
7239,4,1,2,2,3,2,4,1,1
7240,4,1,2,3,1,1,1,1,5
7241,4,1,2,3,1,1,1,2,5
7242,4,1,2,3,1,1,1,3,5
7243,4,1,2,3,1,1,2,1,5
7244,4,1,2,3,1,1,2,2,5
7245,4,1,2,3,1,1,2,3,5
7246,4,1,2,3,1,1,3,1,5
7247,4,1,2,3,1,1,3,2,5
7248,4,1,2,3,1,1,3,3,5
7249,4,1,2,3,1,1,4,1,5
7250,4,1,2,3,1,1,4,2,5
7251,4,1,2,3,1,1,4,3,5
7252,4,1,2,3,1,2,1,1,5
7253,4,1,2,3,1,2,1,2,5
7254,4,1,2,3,1,2,1,3,5
7255,4,1,2,3,1,2,2,1,5
7256,4,1,2,3,1,2,2,2,5
7257,4,1,2,3,1,2,2,3,5
7258,4,1,2,3,1,2,3,1,5
7259,4,1,2,3,1,2,3,2,5
7260,4,1,2,3,1,2,3,3,5
7261,4,1,2,3,1,2,4,1,5
7262,4,1,2,3,1,2,4,2,5
7263,4,1,2,3,1,2,4,3,5
7264,4,1,2,3,1,3,1,1,5
7265,4,1,2,3,1,3,1,2,5
7266,4,1,2,3,1,3,1,3,5
7267,4,1,2,3,1,3,2,1,5
7268,4,1,2,3,1,3,2,2,5
7269,4,1,2,3,1,3,2,3,5
7270,4,1,2,3,1,3,3,1,5
7271,4,1,2,3,1,3,3,2,5
7272,4,1,2,3,1,3,3,3,5
7273,4,1,2,3,1,3,4,1,5
7274,4,1,2,3,1,3,4,2,5
7275,4,1,2,3,1,3,4,3,5
7276,4,1,2,3,2,2,1,1,1
7277,4,1,2,3,2,2,2,1,1
7278,4,1,2,3,2,2,3,1,1
7279,4,1,2,3,2,2,4,1,1
7280,4,1,2,3,3,2,1,1,1
7281,4,1,2,3,3,2,2,1,1
7282,4,1,2,3,3,2,3,1,1
7283,4,1,2,3,3,2,4,1,1
7284,4,1,3,1,1,1,1,1,5
7285,4,1,3,1,1,1,1,2,5
7286,4,1,3,1,1,1,1,3,5
7287,4,1,3,1,1,1,2,1,5
7288,4,1,3,1,1,1,2,2,5
7289,4,1,3,1,1,1,2,3,5
7290,4,1,3,1,1,1,3,1,5
7291,4,1,3,1,1,1,3,2,5
7292,4,1,3,1,1,1,3,3,5
7293,4,1,3,1,1,1,4,1,5
7294,4,1,3,1,1,1,4,2,5
7295,4,1,3,1,1,1,4,3,5
7296,4,1,3,1,1,2,1,1,5
7297,4,1,3,1,1,2,1,2,5
7298,4,1,3,1,1,2,1,3,5
7299,4,1,3,1,1,2,2,1,5
7300,4,1,3,1,1,2,2,2,5
7301,4,1,3,1,1,2,2,3,5
7302,4,1,3,1,1,2,3,1,5
7303,4,1,3,1,1,2,3,2,5
7304,4,1,3,1,1,2,3,3,5
7305,4,1,3,1,1,2,4,1,5
7306,4,1,3,1,1,2,4,2,5
7307,4,1,3,1,1,2,4,3,5
7308,4,1,3,1,1,3,1,1,5
7309,4,1,3,1,1,3,1,2,5
7310,4,1,3,1,1,3,1,3,5
7311,4,1,3,1,1,3,2,1,5
7312,4,1,3,1,1,3,2,2,5
7313,4,1,3,1,1,3,2,3,5
7314,4,1,3,1,1,3,3,1,5
7315,4,1,3,1,1,3,3,2,5
7316,4,1,3,1,1,3,3,3,5
7317,4,1,3,1,1,3,4,1,5
7318,4,1,3,1,1,3,4,2,5
7319,4,1,3,1,1,3,4,3,5
7320,4,1,3,1,2,2,1,1,1
7321,4,1,3,1,2,2,2,1,1
7322,4,1,3,1,2,2,3,1,1
7323,4,1,3,1,2,2,4,1,1
7324,4,1,3,1,3,2,1,1,1
7325,4,1,3,1,3,2,2,1,1
7326,4,1,3,1,3,2,3,1,1
7327,4,1,3,1,3,2,4,1,1
7328,4,1,3,2,1,1,1,1,5
7329,4,1,3,2,1,1,1,2,5
7330,4,1,3,2,1,1,1,3,5
7331,4,1,3,2,1,1,2,1,5
7332,4,1,3,2,1,1,2,2,5
7333,4,1,3,2,1,1,2,3,5
7334,4,1,3,2,1,1,3,1,5
7335,4,1,3,2,1,1,3,2,5
7336,4,1,3,2,1,1,3,3,5
7337,4,1,3,2,1,1,4,1,5
7338,4,1,3,2,1,1,4,2,5
7339,4,1,3,2,1,1,4,3,5
7340,4,1,3,2,1,2,1,1,5
7341,4,1,3,2,1,2,1,2,5
7342,4,1,3,2,1,2,1,3,5
7343,4,1,3,2,1,2,2,1,5
7344,4,1,3,2,1,2,2,2,5
7345,4,1,3,2,1,2,2,3,5
7346,4,1,3,2,1,2,3,1,5
7347,4,1,3,2,1,2,3,2,5
7348,4,1,3,2,1,2,3,3,5
7349,4,1,3,2,1,2,4,1,5
7350,4,1,3,2,1,2,4,2,5
7351,4,1,3,2,1,2,4,3,5
7352,4,1,3,2,1,3,1,1,5
7353,4,1,3,2,1,3,1,2,5
7354,4,1,3,2,1,3,1,3,5
7355,4,1,3,2,1,3,2,1,5
7356,4,1,3,2,1,3,2,2,5
7357,4,1,3,2,1,3,2,3,5
7358,4,1,3,2,1,3,3,1,5
7359,4,1,3,2,1,3,3,2,5
7360,4,1,3,2,1,3,3,3,5
7361,4,1,3,2,1,3,4,1,5
7362,4,1,3,2,1,3,4,2,5
7363,4,1,3,2,1,3,4,3,5
7364,4,1,3,2,2,2,1,1,1
7365,4,1,3,2,2,2,2,1,1
7366,4,1,3,2,2,2,3,1,1
7367,4,1,3,2,2,2,4,1,1
7368,4,1,3,2,3,2,1,1,1
7369,4,1,3,2,3,2,2,1,1
7370,4,1,3,2,3,2,3,1,1
