Type,B,C,D,E,F,G,H,I,J
6342,3,6,1,2,1,1,4,2,1
6343,3,6,1,2,1,1,4,3,1
6344,3,6,1,2,1,2,1,1,1
6346,3,6,1,2,1,2,1,3,1
6347,3,6,1,2,1,2,2,1,1
6348,3,6,1,2,1,2,2,2,1
6349,3,6,1,2,1,2,2,3,1
6350,3,6,1,2,1,2,3,1,1
6351,3,6,1,2,1,2,3,2,1
6352,3,6,1,2,1,2,3,3,1
6353,3,6,1,2,1,2,4,1,1
6354,3,6,1,2,1,2,4,2,1
6355,3,6,1,2,1,2,4,3,1
6356,3,6,1,2,1,3,1,1,1
6357,3,6,1,2,1,3,1,2,1
6358,3,6,1,2,1,3,1,3,1
6359,3,6,1,2,1,3,2,1,1
6360,3,6,1,2,1,3,2,2,1
6361,3,6,1,2,1,3,2,3,1
6362,3,6,1,2,1,3,3,1,1
6363,3,6,1,2,1,3,3,2,1
6364,3,6,1,2,1,3,3,3,1
6365,3,6,1,2,1,3,4,1,1
6366,3,6,1,2,1,3,4,2,1
6367,3,6,1,2,1,3,4,3,1
6369,3,6,1,2,2,2,2,1,3
6370,3,6,1,2,2,2,3,1,3
6371,3,6,1,2,2,2,4,1,3
6372,3,6,1,2,3,2,1,1,3
6373,3,6,1,2,3,2,2,1,3
6374,3,6,1,2,3,2,3,1,3
6375,3,6,1,2,3,2,4,1,3
6376,3,6,1,3,1,1,1,1,1
6377,3,6,1,3,1,1,1,2,1
6378,3,6,1,3,1,1,1,3,1
6379,3,6,1,3,1,1,2,1,1
6381,3,6,1,3,1,1,2,3,1
6382,3,6,1,3,1,1,3,1,1
6383,3,6,1,3,1,1,3,2,1
6384,3,6,1,3,1,1,3,3,1
6385,3,6,1,3,1,1,4,1,1
6386,3,6,1,3,1,1,4,2,1
6387,3,6,1,3,1,1,4,3,1
6388,3,6,1,3,1,2,1,1,1
6389,3,6,1,3,1,2,1,2,1
6390,3,6,1,3,1,2,1,3,1
6391,3,6,1,3,1,2,2,1,1
6392,3,6,1,3,1,2,2,2,1
6393,3,6,1,3,1,2,2,3,1
6394,3,6,1,3,1,2,3,1,1
6395,3,6,1,3,1,2,3,2,1
6396,3,6,1,3,1,2,3,3,1
6397,3,6,1,3,1,2,4,1,1
6398,3,6,1,3,1,2,4,2,1
6399,3,6,1,3,1,2,4,3,1
6400,3,6,1,3,1,3,1,1,1
6401,3,6,1,3,1,3,1,2,1
6402,3,6,1,3,1,3,1,3,1
6403,3,6,1,3,1,3,2,1,1
6404,3,6,1,3,1,3,2,2,1
6405,3,6,1,3,1,3,2,3,1
6406,3,6,1,3,1,3,3,1,1
6407,3,6,1,3,1,3,3,2,1
6408,3,6,1,3,1,3,3,3,1
6409,3,6,1,3,1,3,4,1,1
6410,3,6,1,3,1,3,4,2,1
6411,3,6,1,3,1,3,4,3,1
6414,3,6,1,3,2,2,3,1,3
6415,3,6,1,3,2,2,4,1,3
6416,3,6,1,3,3,2,1,1,3
6417,3,6,1,3,3,2,2,1,3
6418,3,6,1,3,3,2,3,1,3
6419,3,6,1,3,3,2,4,1,3
6420,3,6,2,1,1,1,1,1,1
6421,3,6,2,1,1,1,1,2,1
6422,3,6,2,1,1,1,1,3,1
6423,3,6,2,1,1,1,2,1,1
6424,3,6,2,1,1,1,2,2,1
6426,3,6,2,1,1,1,3,1,1
6427,3,6,2,1,1,1,3,2,1
6430,3,6,2,1,1,1,4,2,1
6431,3,6,2,1,1,1,4,3,1
6432,3,6,2,1,1,2,1,1,1
6433,3,6,2,1,1,2,1,2,1
6434,3,6,2,1,1,2,1,3,1
6435,3,6,2,1,1,2,2,1,1
6436,3,6,2,1,1,2,2,2,1
6437,3,6,2,1,1,2,2,3,1
6438,3,6,2,1,1,2,3,1,1
6440,3,6,2,1,1,2,3,3,1
6441,3,6,2,1,1,2,4,1,1
6442,3,6,2,1,1,2,4,2,1
6443,3,6,2,1,1,2,4,3,1
6444,3,6,2,1,1,3,1,1,1
6445,3,6,2,1,1,3,1,2,1
6446,3,6,2,1,1,3,1,3,1
6447,3,6,2,1,1,3,2,1,1
6448,3,6,2,1,1,3,2,2,1
6449,3,6,2,1,1,3,2,3,1
6450,3,6,2,1,1,3,3,1,1
6451,3,6,2,1,1,3,3,2,1
6452,3,6,2,1,1,3,3,3,1
6453,3,6,2,1,1,3,4,1,1
6454,3,6,2,1,1,3,4,2,1
6455,3,6,2,1,1,3,4,3,1
6456,3,6,2,1,1,4,1,1,4
6457,3,6,2,1,1,4,1,2,4
6458,3,6,2,1,1,4,1,3,4
6459,3,6,2,1,1,4,2,1,4
6460,3,6,2,1,1,4,2,2,4
6461,3,6,2,1,1,4,2,3,4
6462,3,6,2,1,1,4,3,1,4
6463,3,6,2,1,1,4,3,2,4
6464,3,6,2,1,1,4,3,3,4
6465,3,6,2,1,1,4,4,1,4
6466,3,6,2,1,1,4,4,2,4
6467,3,6,2,1,1,4,4,3,4
6468,3,6,2,1,2,2,1,1,3
6469,3,6,2,1,2,2,1,2,3
6470,3,6,2,1,2,2,1,3,3
6471,3,6,2,1,2,2,2,1,3
6473,3,6,2,1,2,2,2,3,3
6474,3,6,2,1,2,2,3,1,3
6475,3,6,2,1,2,2,3,2,3
6477,3,6,2,1,2,2,4,1,3
6478,3,6,2,1,2,2,4,2,3
6479,3,6,2,1,2,2,4,3,3
6480,3,6,2,1,2,4,1,1,4
6481,3,6,2,1,2,4,1,2,4
6482,3,6,2,1,2,4,1,3,4
6484,3,6,2,1,2,4,2,2,4
6485,3,6,2,1,2,4,2,3,4
6486,3,6,2,1,2,4,3,1,4
6487,3,6,2,1,2,4,3,2,4
6488,3,6,2,1,2,4,3,3,4
6489,3,6,2,1,2,4,4,1,4
6490,3,6,2,1,2,4,4,2,4
6491,3,6,2,1,2,4,4,3,4
6492,3,6,2,1,3,2,1,1,3
6493,3,6,2,1,3,2,2,1,3
6494,3,6,2,1,3,2,3,1,3
6495,3,6,2,1,3,2,4,1,3
6496,3,6,2,1,3,4,1,1,4
6497,3,6,2,1,3,4,1,2,4
6498,3,6,2,1,3,4,1,3,4
6499,3,6,2,1,3,4,2,1,4
6500,3,6,2,1,3,4,2,2,4
6501,3,6,2,1,3,4,2,3,4
6502,3,6,2,1,3,4,3,1,4
6503,3,6,2,1,3,4,3,2,4
6504,3,6,2,1,3,4,3,3,4
6505,3,6,2,1,3,4,4,1,4
6506,3,6,2,1,3,4,4,2,4
6507,3,6,2,1,3,4,4,3,4
6508,3,6,2,2,1,1,1,1,1
6509,3,6,2,2,1,1,1,2,1
6510,3,6,2,2,1,1,1,3,1
6511,3,6,2,2,1,1,2,1,1
6512,3,6,2,2,1,1,2,2,1
6513,3,6,2,2,1,1,2,3,1
6515,3,6,2,2,1,1,3,2,1
6516,3,6,2,2,1,1,3,3,1
6517,3,6,2,2,1,1,4,1,1
6518,3,6,2,2,1,1,4,2,1
6519,3,6,2,2,1,1,4,3,1
6520,3,6,2,2,1,2,1,1,1
6521,3,6,2,2,1,2,1,2,1
6522,3,6,2,2,1,2,1,3,1
6523,3,6,2,2,1,2,2,1,1
6524,3,6,2,2,1,2,2,2,1
6525,3,6,2,2,1,2,2,3,1
6526,3,6,2,2,1,2,3,1,1
6527,3,6,2,2,1,2,3,2,1
6528,3,6,2,2,1,2,3,3,1
6529,3,6,2,2,1,2,4,1,1
6530,3,6,2,2,1,2,4,2,1
6531,3,6,2,2,1,2,4,3,1
6532,3,6,2,2,1,3,1,1,1
6533,3,6,2,2,1,3,1,2,1
6534,3,6,2,2,1,3,1,3,1
6535,3,6,2,2,1,3,2,1,1
6536,3,6,2,2,1,3,2,2,1
6537,3,6,2,2,1,3,2,3,1
6538,3,6,2,2,1,3,3,1,1
6539,3,6,2,2,1,3,3,2,1
6540,3,6,2,2,1,3,3,3,1
6541,3,6,2,2,1,3,4,1,1
6542,3,6,2,2,1,3,4,2,1
6543,3,6,2,2,1,3,4,3,1
6544,3,6,2,2,1,4,1,1,4
6545,3,6,2,2,1,4,1,2,4
6546,3,6,2,2,1,4,1,3,4
6547,3,6,2,2,1,4,2,1,4
6548,3,6,2,2,1,4,2,2,4
6549,3,6,2,2,1,4,2,3,4
6550,3,6,2,2,1,4,3,1,4
6551,3,6,2,2,1,4,3,2,4
6552,3,6,2,2,1,4,3,3,4
6553,3,6,2,2,1,4,4,1,4
6554,3,6,2,2,1,4,4,2,4
6555,3,6,2,2,1,4,4,3,4
6558,3,6,2,2,2,2,1,3,3
6559,3,6,2,2,2,2,2,1,3
6560,3,6,2,2,2,2,2,2,3
6561,3,6,2,2,2,2,2,3,3
6562,3,6,2,2,2,2,3,1,3
6563,3,6,2,2,2,2,3,2,3
6564,3,6,2,2,2,2,3,3,3
6565,3,6,2,2,2,2,4,1,3
6566,3,6,2,2,2,2,4,2,3
6567,3,6,2,2,2,2,4,3,3
6569,3,6,2,2,2,4,1,2,4
6570,3,6,2,2,2,4,1,3,4
6571,3,6,2,2,2,4,2,1,4
6572,3,6,2,2,2,4,2,2,4
6573,3,6,2,2,2,4,2,3,4
6574,3,6,2,2,2,4,3,1,4
6575,3,6,2,2,2,4,3,2,4
6576,3,6,2,2,2,4,3,3,4
6577,3,6,2,2,2,4,4,1,4
6578,3,6,2,2,2,4,4,2,4
6580,3,6,2,2,3,2,1,1,3
6581,3,6,2,2,3,2,2,1,3
6582,3,6,2,2,3,2,3,1,3
6583,3,6,2,2,3,2,4,1,3
6584,3,6,2,2,3,4,1,1,4
6585,3,6,2,2,3,4,1,2,4
6586,3,6,2,2,3,4,1,3,4
6587,3,6,2,2,3,4,2,1,4
6588,3,6,2,2,3,4,2,2,4
6589,3,6,2,2,3,4,2,3,4
6590,3,6,2,2,3,4,3,1,4
6591,3,6,2,2,3,4,3,2,4
6592,3,6,2,2,3,4,3,3,4
6594,3,6,2,2,3,4,4,2,4
6595,3,6,2,2,3,4,4,3,4
6596,3,6,2,3,1,1,1,1,1
6597,3,6,2,3,1,1,1,2,1
6599,3,6,2,3,1,1,2,1,1
6601,3,6,2,3,1,1,2,3,1
6602,3,6,2,3,1,1,3,1,1
6603,3,6,2,3,1,1,3,2,1
6604,3,6,2,3,1,1,3,3,1
6606,3,6,2,3,1,1,4,2,1
6607,3,6,2,3,1,1,4,3,1
6608,3,6,2,3,1,2,1,1,1
6609,3,6,2,3,1,2,1,2,1
6610,3,6,2,3,1,2,1,3,1
6611,3,6,2,3,1,2,2,1,1
6612,3,6,2,3,1,2,2,2,1
6613,3,6,2,3,1,2,2,3,1
6614,3,6,2,3,1,2,3,1,1
6615,3,6,2,3,1,2,3,2,1
6617,3,6,2,3,1,2,4,1,1
6618,3,6,2,3,1,2,4,2,1
6619,3,6,2,3,1,2,4,3,1
6620,3,6,2,3,1,3,1,1,1
6621,3,6,2,3,1,3,1,2,1
6623,3,6,2,3,1,3,2,1,1
6624,3,6,2,3,1,3,2,2,1
6625,3,6,2,3,1,3,2,3,1
6626,3,6,2,3,1,3,3,1,1
6627,3,6,2,3,1,3,3,2,1
6628,3,6,2,3,1,3,3,3,1
6629,3,6,2,3,1,3,4,1,1
6630,3,6,2,3,1,3,4,2,1
6631,3,6,2,3,1,3,4,3,1
6632,3,6,2,3,1,4,1,1,4
6633,3,6,2,3,1,4,1,2,4
6634,3,6,2,3,1,4,1,3,4
6635,3,6,2,3,1,4,2,1,4
6636,3,6,2,3,1,4,2,2,4
6637,3,6,2,3,1,4,2,3,4
6638,3,6,2,3,1,4,3,1,4
6639,3,6,2,3,1,4,3,2,4
6640,3,6,2,3,1,4,3,3,4
6641,3,6,2,3,1,4,4,1,4
6642,3,6,2,3,1,4,4,2,4
6643,3,6,2,3,1,4,4,3,4
6644,3,6,2,3,2,2,1,1,3
6645,3,6,2,3,2,2,1,2,3
6646,3,6,2,3,2,2,1,3,3
6647,3,6,2,3,2,2,2,1,3
6648,3,6,2,3,2,2,2,2,3
6649,3,6,2,3,2,2,2,3,3
6650,3,6,2,3,2,2,3,1,3
6651,3,6,2,3,2,2,3,2,3
6652,3,6,2,3,2,2,3,3,3
6653,3,6,2,3,2,2,4,1,3
6654,3,6,2,3,2,2,4,2,3
6655,3,6,2,3,2,2,4,3,3
6657,3,6,2,3,2,4,1,2,4
6658,3,6,2,3,2,4,1,3,4
6659,3,6,2,3,2,4,2,1,4
6660,3,6,2,3,2,4,2,2,4
6661,3,6,2,3,2,4,2,3,4
6662,3,6,2,3,2,4,3,1,4
6663,3,6,2,3,2,4,3,2,4
6664,3,6,2,3,2,4,3,3,4
6665,3,6,2,3,2,4,4,1,4
6666,3,6,2,3,2,4,4,2,4
6667,3,6,2,3,2,4,4,3,4
6668,3,6,2,3,3,2,1,1,3
6669,3,6,2,3,3,2,2,1,3
6670,3,6,2,3,3,2,3,1,3
6671,3,6,2,3,3,2,4,1,3
6672,3,6,2,3,3,4,1,1,4
6673,3,6,2,3,3,4,1,2,4
6674,3,6,2,3,3,4,1,3,4
6675,3,6,2,3,3,4,2,1,4
6676,3,6,2,3,3,4,2,2,4
6677,3,6,2,3,3,4,2,3,4
6678,3,6,2,3,3,4,3,1,4
6679,3,6,2,3,3,4,3,2,4
6680,3,6,2,3,3,4,3,3,4
6681,3,6,2,3,3,4,4,1,4
6682,3,6,2,3,3,4,4,2,4
6683,3,6,2,3,3,4,4,3,4
6684,3,6,3,1,1,1,1,1,1
6685,3,6,3,1,1,1,1,2,1
6686,3,6,3,1,1,1,1,3,1
6687,3,6,3,1,1,1,2,1,1
6688,3,6,3,1,1,1,2,2,1
6689,3,6,3,1,1,1,2,3,1
6690,3,6,3,1,1,1,3,1,1
6691,3,6,3,1,1,1,3,2,1
6692,3,6,3,1,1,1,3,3,1
6693,3,6,3,1,1,1,4,1,1
6694,3,6,3,1,1,1,4,2,1
6695,3,6,3,1,1,1,4,3,1
6696,3,6,3,1,1,2,1,1,1
6698,3,6,3,1,1,2,1,3,1
6701,3,6,3,1,1,2,2,3,1
6702,3,6,3,1,1,2,3,1,1
6703,3,6,3,1,1,2,3,2,1
6704,3,6,3,1,1,2,3,3,1
6705,3,6,3,1,1,2,4,1,1
6706,3,6,3,1,1,2,4,2,1
6707,3,6,3,1,1,2,4,3,1
6708,3,6,3,1,1,3,1,1,1
6709,3,6,3,1,1,3,1,2,1
6710,3,6,3,1,1,3,1,3,1
6711,3,6,3,1,1,3,2,1,1
6712,3,6,3,1,1,3,2,2,1
6713,3,6,3,1,1,3,2,3,1
6714,3,6,3,1,1,3,3,1,1
6715,3,6,3,1,1,3,3,2,1
6716,3,6,3,1,1,3,3,3,1
6717,3,6,3,1,1,3,4,1,1
6718,3,6,3,1,1,3,4,2,1
6719,3,6,3,1,1,3,4,3,1
6721,3,6,3,1,1,4,1,2,2
6722,3,6,3,1,1,4,1,3,2
6723,3,6,3,1,1,4,2,1,2
6724,3,6,3,1,1,4,2,2,2
6725,3,6,3,1,1,4,2,3,2
6726,3,6,3,1,1,4,3,1,2
6727,3,6,3,1,1,4,3,2,2
6728,3,6,3,1,1,4,3,3,2
6729,3,6,3,1,1,4,4,1,2
6730,3,6,3,1,1,4,4,2,2
6731,3,6,3,1,1,4,4,3,2
6732,3,6,3,1,2,2,1,1,3
6733,3,6,3,1,2,2,2,1,3
6734,3,6,3,1,2,2,3,1,3
6736,3,6,3,1,2,4,1,1,2
6737,3,6,3,1,2,4,1,2,2
6738,3,6,3,1,2,4,1,3,2
6739,3,6,3,1,2,4,2,1,2
6740,3,6,3,1,2,4,2,2,2
6741,3,6,3,1,2,4,2,3,2
6742,3,6,3,1,2,4,3,1,2
6743,3,6,3,1,2,4,3,2,2
6744,3,6,3,1,2,4,3,3,2
6745,3,6,3,1,2,4,4,1,2
6748,3,6,3,1,3,1,1,1,2
6750,3,6,3,1,3,1,1,3,2
6751,3,6,3,1,3,1,2,1,2
6752,3,6,3,1,3,1,2,2,2
6753,3,6,3,1,3,1,2,3,2
6754,3,6,3,1,3,1,3,1,2
6755,3,6,3,1,3,1,3,2,2
6756,3,6,3,1,3,1,3,3,2
6757,3,6,3,1,3,1,4,1,2
6758,3,6,3,1,3,1,4,2,2
6759,3,6,3,1,3,1,4,3,2
6760,3,6,3,1,3,2,1,1,2
6761,3,6,3,1,3,2,1,2,2
6762,3,6,3,1,3,2,1,3,2
6763,3,6,3,1,3,2,2,1,2
6764,3,6,3,1,3,2,2,2,2
6765,3,6,3,1,3,2,2,3,2
6766,3,6,3,1,3,2,3,1,2
6767,3,6,3,1,3,2,3,2,2
6768,3,6,3,1,3,2,3,3,2
6769,3,6,3,1,3,2,4,1,2
6770,3,6,3,1,3,2,4,2,2
6771,3,6,3,1,3,2,4,3,2
6772,3,6,3,1,3,3,1,1,2
6773,3,6,3,1,3,3,1,2,2
6774,3,6,3,1,3,3,1,3,2
6775,3,6,3,1,3,3,2,1,2
6776,3,6,3,1,3,3,2,2,2
6777,3,6,3,1,3,3,2,3,2
6778,3,6,3,1,3,3,3,1,2
6779,3,6,3,1,3,3,3,2,2
6780,3,6,3,1,3,3,3,3,2
6781,3,6,3,1,3,3,4,1,2
6782,3,6,3,1,3,3,4,2,2
6783,3,6,3,1,3,3,4,3,2
6784,3,6,3,1,3,4,1,1,2
6786,3,6,3,1,3,4,1,3,2
6787,3,6,3,1,3,4,2,1,2
6788,3,6,3,1,3,4,2,2,2
6789,3,6,3,1,3,4,2,3,2
6790,3,6,3,1,3,4,3,1,2
6792,3,6,3,1,3,4,3,3,2
6793,3,6,3,1,3,4,4,1,2
6794,3,6,3,1,3,4,4,2,2
6795,3,6,3,1,3,4,4,3,2
6796,3,6,3,2,1,1,1,1,1
6797,3,6,3,2,1,1,1,2,1
6798,3,6,3,2,1,1,1,3,1
6799,3,6,3,2,1,1,2,1,1
6800,3,6,3,2,1,1,2,2,1
6801,3,6,3,2,1,1,2,3,1
6803,3,6,3,2,1,1,3,2,1
6805,3,6,3,2,1,1,4,1,1
6806,3,6,3,2,1,1,4,2,1
6807,3,6,3,2,1,1,4,3,1
6808,3,6,3,2,1,2,1,1,1
6809,3,6,3,2,1,2,1,2,1
6810,3,6,3,2,1,2,1,3,1
6811,3,6,3,2,1,2,2,1,1
6812,3,6,3,2,1,2,2,2,1
6813,3,6,3,2,1,2,2,3,1
6814,3,6,3,2,1,2,3,1,1
6815,3,6,3,2,1,2,3,2,1
6816,3,6,3,2,1,2,3,3,1
6817,3,6,3,2,1,2,4,1,1
6818,3,6,3,2,1,2,4,2,1
6819,3,6,3,2,1,2,4,3,1
6820,3,6,3,2,1,3,1,1,1
6821,3,6,3,2,1,3,1,2,1
6822,3,6,3,2,1,3,1,3,1
6823,3,6,3,2,1,3,2,1,1
6824,3,6,3,2,1,3,2,2,1
6826,3,6,3,2,1,3,3,1,1
6827,3,6,3,2,1,3,3,2,1
6828,3,6,3,2,1,3,3,3,1
6830,3,6,3,2,1,3,4,2,1
6831,3,6,3,2,1,3,4,3,1
6832,3,6,3,2,1,4,1,1,2
6833,3,6,3,2,1,4,1,2,2
6834,3,6,3,2,1,4,1,3,2
6835,3,6,3,2,1,4,2,1,2
6836,3,6,3,2,1,4,2,2,2
6837,3,6,3,2,1,4,2,3,2
6838,3,6,3,2,1,4,3,1,2
6839,3,6,3,2,1,4,3,2,2
6840,3,6,3,2,1,4,3,3,2
6841,3,6,3,2,1,4,4,1,2
6842,3,6,3,2,1,4,4,2,2
6843,3,6,3,2,1,4,4,3,2
6844,3,6,3,2,2,2,1,1,3
6845,3,6,3,2,2,2,2,1,3
6846,3,6,3,2,2,2,3,1,3
6847,3,6,3,2,2,2,4,1,3
6848,3,6,3,2,2,4,1,1,2
6849,3,6,3,2,2,4,1,2,2
6850,3,6,3,2,2,4,1,3,2
6851,3,6,3,2,2,4,2,1,2
6852,3,6,3,2,2,4,2,2,2
6853,3,6,3,2,2,4,2,3,2
6854,3,6,3,2,2,4,3,1,2
6855,3,6,3,2,2,4,3,2,2
6857,3,6,3,2,2,4,4,1,2
6858,3,6,3,2,2,4,4,2,2
6859,3,6,3,2,2,4,4,3,2
6860,3,6,3,2,3,1,1,1,2
6861,3,6,3,2,3,1,1,2,2
6862,3,6,3,2,3,1,1,3,2
6863,3,6,3,2,3,1,2,1,2
6865,3,6,3,2,3,1,2,3,2
6866,3,6,3,2,3,1,3,1,2
6867,3,6,3,2,3,1,3,2,2
6868,3,6,3,2,3,1,3,3,2
6869,3,6,3,2,3,1,4,1,2
6870,3,6,3,2,3,1,4,2,2
6871,3,6,3,2,3,1,4,3,2
6872,3,6,3,2,3,2,1,1,2
6874,3,6,3,2,3,2,1,3,2
6875,3,6,3,2,3,2,2,1,2
6876,3,6,3,2,3,2,2,2,2
6877,3,6,3,2,3,2,2,3,2
6878,3,6,3,2,3,2,3,1,2
6879,3,6,3,2,3,2,3,2,2
6880,3,6,3,2,3,2,3,3,2
6881,3,6,3,2,3,2,4,1,2
6882,3,6,3,2,3,2,4,2,2
6883,3,6,3,2,3,2,4,3,2
6884,3,6,3,2,3,3,1,1,2
6885,3,6,3,2,3,3,1,2,2
6886,3,6,3,2,3,3,1,3,2
6887,3,6,3,2,3,3,2,1,2
6888,3,6,3,2,3,3,2,2,2
6889,3,6,3,2,3,3,2,3,2
6890,3,6,3,2,3,3,3,1,2
6891,3,6,3,2,3,3,3,2,2
6892,3,6,3,2,3,3,3,3,2
6894,3,6,3,2,3,3,4,2,2
6895,3,6,3,2,3,3,4,3,2
6896,3,6,3,2,3,4,1,1,2
6897,3,6,3,2,3,4,1,2,2
6899,3,6,3,2,3,4,2,1,2
6901,3,6,3,2,3,4,2,3,2
6902,3,6,3,2,3,4,3,1,2
6903,3,6,3,2,3,4,3,2,2
6904,3,6,3,2,3,4,3,3,2
6905,3,6,3,2,3,4,4,1,2
6906,3,6,3,2,3,4,4,2,2
6907,3,6,3,2,3,4,4,3,2
6908,3,6,3,3,1,1,1,1,1
6910,3,6,3,3,1,1,1,3,1
6912,3,6,3,3,1,1,2,2,1
6913,3,6,3,3,1,1,2,3,1
6915,3,6,3,3,1,1,3,2,1
6916,3,6,3,3,1,1,3,3,1
6917,3,6,3,3,1,1,4,1,1
6918,3,6,3,3,1,1,4,2,1
6919,3,6,3,3,1,1,4,3,1
6920,3,6,3,3,1,2,1,1,1
6921,3,6,3,3,1,2,1,2,1
6922,3,6,3,3,1,2,1,3,1
6923,3,6,3,3,1,2,2,1,1
6924,3,6,3,3,1,2,2,2,1
6925,3,6,3,3,1,2,2,3,1
6927,3,6,3,3,1,2,3,2,1
6928,3,6,3,3,1,2,3,3,1
6929,3,6,3,3,1,2,4,1,1
6930,3,6,3,3,1,2,4,2,1
6931,3,6,3,3,1,2,4,3,1
6932,3,6,3,3,1,3,1,1,1
6933,3,6,3,3,1,3,1,2,1
6934,3,6,3,3,1,3,1,3,1
6935,3,6,3,3,1,3,2,1,1
6936,3,6,3,3,1,3,2,2,1
6937,3,6,3,3,1,3,2,3,1
6938,3,6,3,3,1,3,3,1,1
6939,3,6,3,3,1,3,3,2,1
6940,3,6,3,3,1,3,3,3,1
6941,3,6,3,3,1,3,4,1,1
6942,3,6,3,3,1,3,4,2,1
6943,3,6,3,3,1,3,4,3,1
6944,3,6,3,3,1,4,1,1,2
6945,3,6,3,3,1,4,1,2,2
6946,3,6,3,3,1,4,1,3,2
6947,3,6,3,3,1,4,2,1,2
6948,3,6,3,3,1,4,2,2,2
6949,3,6,3,3,1,4,2,3,2
6950,3,6,3,3,1,4,3,1,2
6951,3,6,3,3,1,4,3,2,2
6952,3,6,3,3,1,4,3,3,2
6953,3,6,3,3,1,4,4,1,2
6954,3,6,3,3,1,4,4,2,2
6955,3,6,3,3,1,4,4,3,2
6956,3,6,3,3,2,2,1,1,3
6957,3,6,3,3,2,2,2,1,3
6958,3,6,3,3,2,2,3,1,3
6959,3,6,3,3,2,2,4,1,3
6960,3,6,3,3,2,4,1,1,2
6961,3,6,3,3,2,4,1,2,2
6962,3,6,3,3,2,4,1,3,2
6963,3,6,3,3,2,4,2,1,2
6964,3,6,3,3,2,4,2,2,2
6965,3,6,3,3,2,4,2,3,2
6966,3,6,3,3,2,4,3,1,2
6967,3,6,3,3,2,4,3,2,2
6968,3,6,3,3,2,4,3,3,2
6969,3,6,3,3,2,4,4,1,2
6970,3,6,3,3,2,4,4,2,2
6971,3,6,3,3,2,4,4,3,2
6972,3,6,3,3,3,1,1,1,2
6973,3,6,3,3,3,1,1,2,2
6975,3,6,3,3,3,1,2,1,2
6976,3,6,3,3,3,1,2,2,2
6977,3,6,3,3,3,1,2,3,2
6979,3,6,3,3,3,1,3,2,2
6980,3,6,3,3,3,1,3,3,2
6981,3,6,3,3,3,1,4,1,2
6982,3,6,3,3,3,1,4,2,2
6983,3,6,3,3,3,1,4,3,2
6984,3,6,3,3,3,2,1,1,2
6985,3,6,3,3,3,2,1,2,2
6986,3,6,3,3,3,2,1,3,2
6988,3,6,3,3,3,2,2,2,2
6989,3,6,3,3,3,2,2,3,2
6990,3,6,3,3,3,2,3,1,2
6991,3,6,3,3,3,2,3,2,2
6992,3,6,3,3,3,2,3,3,2
6993,3,6,3,3,3,2,4,1,2
6994,3,6,3,3,3,2,4,2,2
6995,3,6,3,3,3,2,4,3,2
6996,3,6,3,3,3,3,1,1,2
6997,3,6,3,3,3,3,1,2,2
6998,3,6,3,3,3,3,1,3,2
6999,3,6,3,3,3,3,2,1,2
7000,3,6,3,3,3,3,2,2,2
7001,3,6,3,3,3,3,2,3,2
7003,3,6,3,3,3,3,3,2,2
7004,3,6,3,3,3,3,3,3,2
7005,3,6,3,3,3,3,4,1,2
7007,3,6,3,3,3,3,4,3,2
7008,3,6,3,3,3,4,1,1,2
7010,3,6,3,3,3,4,1,3,2
7012,3,6,3,3,3,4,2,2,2
7014,3,6,3,3,3,4,3,1,2
7015,3,6,3,3,3,4,3,2,2
7016,3,6,3,3,3,4,3,3,2
7017,3,6,3,3,3,4,4,1,2
7018,3,6,3,3,3,4,4,2,2
7019,3,6,3,3,3,4,4,3,2
7020,4,1,1,1,1,1,1,1,1
7021,4,1,1,1,1,1,1,2,1
7022,4,1,1,1,1,1,1,3,1
7023,4,1,1,1,1,1,2,1,1
7024,4,1,1,1,1,1,2,2,1
7025,4,1,1,1,1,1,2,3,1
7026,4,1,1,1,1,1,3,1,1
7027,4,1,1,1,1,1,3,2,1
7028,4,1,1,1,1,1,3,3,1
7029,4,1,1,1,1,1,4,1,1
7030,4,1,1,1,1,1,4,2,1
7031,4,1,1,1,1,1,4,3,1
7032,4,1,1,1,1,2,1,1,1
7033,4,1,1,1,1,2,1,2,1
7034,4,1,1,1,1,2,1,3,1
7035,4,1,1,1,1,2,2,1,1
7036,4,1,1,1,1,2,2,2,1
7037,4,1,1,1,1,2,2,3,1
7038,4,1,1,1,1,2,3,1,1
7039,4,1,1,1,1,2,3,2,1
7040,4,1,1,1,1,2,3,3,1
7041,4,1,1,1,1,2,4,1,1
7043,4,1,1,1,1,2,4,3,1
7044,4,1,1,1,1,3,1,1,1
7045,4,1,1,1,1,3,1,2,1
7046,4,1,1,1,1,3,1,3,1
7048,4,1,1,1,1,3,2,2,1
7049,4,1,1,1,1,3,2,3,1
7051,4,1,1,1,1,3,3,2,1
7052,4,1,1,1,1,3,3,3,1
7053,4,1,1,1,1,3,4,1,1
7054,4,1,1,1,1,3,4,2,1
7055,4,1,1,1,1,3,4,3,1
7056,4,1,1,1,2,2,1,1,1
7057,4,1,1,1,2,2,2,1,1
7058,4,1,1,1,2,2,3,1,1
7059,4,1,1,1,2,2,4,1,1
7060,4,1,1,1,3,2,1,1,1
7062,4,1,1,1,3,2,3,1,1
7063,4,1,1,1,3,2,4,1,1
7064,4,1,1,2,1,1,1,1,1
7065,4,1,1,2,1,1,1,2,1
7066,4,1,1,2,1,1,1,3,1
